SEASON,MATCH_TYPE,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,FGM_2,FG3M_2,FTM_2,DD,TD,FP,PIE,FG_PCT,FG3_PCT,FT_PCT,MVP,ROY,DPOY,MIP,6MOY,All-NBA-Team,All-Defensive-Team,All-Rookie-Team,All-Star,All-Star-MVP,Finals-MVP,POTW,POTM,ROTM,ROOKIE_SEASON,PPG,RBG,APG,SPG,BPG,TPG,FG3APG,FG3MPG,FTMPG,FTAPG,WIN_PCT,GP_PCT
2010-11,Regular,Samardo Samuels,202396,37,4,33,701.4499999999999,288.0,158.0,17.0,15.0,18.0,53.0,110.0,241.0,0.0,3.0,68.0,110.0,110.0,0.0,68.0,2,0,549.1,0.792065041300884,0.4564,0.0,0.6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7.8,4.3,0.5,0.4,0.5,1.4,0.1,0.0,1.8,3.0,0.108,0.451
2010-11,Regular,Samuel Dalembert,2223,80,22,58,1937.5,644.0,657.0,67.0,36.0,116.0,132.0,268.0,567.0,0.0,2.0,108.0,148.0,268.0,0.0,108.0,16,0,1856.9,3.9835834086598334,0.4727,0.0,0.7297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,8.2,0.8,0.4,1.4,1.6,0.0,0.0,1.4,1.8,0.275,0.976
2010-11,Regular,Sasha Pavlovic,2562,31,13,18,362.0,76.0,32.0,16.0,10.0,7.0,12.0,29.0,72.0,12.0,31.0,6.0,10.0,29.0,12.0,6.0,0,0,177.4,0.216792780664831,0.4028,0.3871,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.5,1.0,0.5,0.3,0.2,0.4,1.0,0.4,0.2,0.3,0.419,0.378
2010-11,Regular,Sasha Vujacic,2756,67,26,41,1647.5333333333333,656.0,186.0,132.0,54.0,5.0,66.0,239.0,595.0,97.0,262.0,81.0,96.0,239.0,97.0,81.0,1,0,1188.2,2.647088057663793,0.4017,0.3702,0.8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.8,2.8,2.0,0.8,0.1,1.0,3.9,1.4,1.2,1.4,0.388,0.817
2010-11,Regular,Sean Marks,1752,29,15,14,208.4833333333333,45.0,40.0,4.0,3.0,5.0,11.0,19.0,44.0,2.0,2.0,5.0,8.0,19.0,2.0,5.0,0,0,112.0,0.0152361286569879,0.4318,1.0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1.6,1.4,0.1,0.1,0.2,0.4,0.1,0.1,0.2,0.3,0.517,0.354
2010-11,Regular,Sebastian Telfair,2742,37,11,26,710.5833333333334,266.0,54.0,111.0,25.0,3.0,64.0,97.0,241.0,28.0,78.0,44.0,60.0,97.0,28.0,44.0,0,0,517.3,0.9307417455027012,0.4025,0.359,0.7333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.2,1.5,3.0,0.7,0.1,1.7,2.1,0.8,1.2,1.6,0.297,0.451
2010-11,Regular,Semih Erden,201623,41,31,10,594.9166666666666,163.0,118.0,20.0,15.0,24.0,34.0,62.0,111.0,0.0,0.0,39.0,60.0,62.0,0.0,39.0,0,0,417.6,0.6480758870581971,0.5586,,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,4.0,2.9,0.5,0.4,0.6,0.8,0.0,0.0,1.0,1.5,0.756,0.5
2010-11,Regular,Serge Ibaka,201586,82,55,27,2215.7,808.0,622.0,22.0,31.0,198.0,71.0,335.0,617.0,0.0,1.0,138.0,184.0,335.0,0.0,138.0,12,0,2203.4,4.824710167320385,0.5429,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.9,7.6,0.3,0.4,2.4,0.9,0.0,0.0,1.7,2.2,0.671,1.0
2010-11,Regular,Shane Battier,2203,82,42,40,2374.5166666666664,624.0,373.0,185.0,69.0,81.0,79.0,229.0,509.0,102.0,267.0,64.0,93.0,229.0,102.0,64.0,3,0,1720.1,4.055043410222349,0.4499,0.382,0.6882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.6,4.5,2.3,0.8,1.0,1.0,3.3,1.2,0.8,1.1,0.512,1.0
2010-11,Regular,Shannon Brown,200769,82,57,25,1568.35,712.0,157.0,96.0,67.0,16.0,75.0,273.0,643.0,74.0,212.0,92.0,101.0,273.0,74.0,92.0,0,0,1218.4,2.642919511037452,0.4246,0.3491,0.9109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.7,1.9,1.2,0.8,0.2,0.9,2.6,0.9,1.1,1.2,0.695,1.0
2010-11,Regular,Shaquille O'Neal,406,37,28,9,751.6,341.0,178.0,26.0,16.0,42.0,56.0,134.0,201.0,0.0,0.0,73.0,131.0,134.0,0.0,73.0,3,0,711.6,1.6716710076300474,0.6667,,0.5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.2,4.8,0.7,0.4,1.1,1.5,0.0,0.0,2.0,3.5,0.757,0.451
2010-11,Regular,Shaun Livingston,2733,73,31,42,1260.7833333333333,479.0,149.0,164.0,47.0,29.0,88.0,185.0,397.0,1.0,4.0,108.0,125.0,185.0,1.0,108.0,0,0,1043.8,2.6144792848813414,0.466,0.25,0.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.6,2.0,2.2,0.6,0.4,1.2,0.1,0.0,1.5,1.7,0.425,0.89
2010-11,Regular,Shawn Marion,1890,80,56,24,2252.95,999.0,551.0,110.0,68.0,50.0,130.0,434.0,834.0,5.0,33.0,126.0,164.0,434.0,5.0,126.0,12,0,2049.2,5.625248858684621,0.5204,0.1515,0.7683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.5,6.9,1.4,0.8,0.6,1.6,0.4,0.1,1.6,2.0,0.7,0.976
2010-11,Regular,Shawne Williams,200761,64,33,31,1323.1166666666666,454.0,239.0,47.0,39.0,51.0,46.0,164.0,385.0,85.0,212.0,41.0,49.0,164.0,85.0,41.0,1,0,1035.3,1.909210244214252,0.426,0.4009,0.8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.1,3.7,0.7,0.6,0.8,0.7,3.3,1.3,0.6,0.8,0.516,0.78
2010-11,Regular,Shelden Williams,200749,59,38,21,910.3833333333332,264.0,273.0,32.0,23.0,26.0,43.0,103.0,220.0,0.0,0.0,58.0,75.0,103.0,0.0,58.0,0,0,743.6,1.4652855046320457,0.4682,,0.7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.5,4.6,0.5,0.4,0.4,0.7,0.0,0.0,1.0,1.3,0.644,0.72
2010-11,Regular,Sherron Collins,202395,20,8,12,65.88333333333334,17.0,5.0,8.0,2.0,0.0,4.0,7.0,25.0,2.0,10.0,1.0,1.0,7.0,2.0,1.0,0,0,37.0,0.0550973170728022,0.28,0.2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.8,0.2,0.4,0.1,0.0,0.2,0.5,0.1,0.0,0.0,0.4,0.244
2010-11,Regular,Solomon Alabi,202374,12,1,11,59.0,6.0,14.0,2.0,2.0,2.0,3.0,3.0,15.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0,0,34.8,-0.008483770227805,0.2,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.5,1.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.083,0.146
2010-11,Regular,Solomon Jones,200780,39,15,24,528.1833333333333,139.0,113.0,30.0,12.0,22.0,35.0,49.0,121.0,0.0,1.0,41.0,62.0,49.0,0.0,41.0,0,0,386.6,0.3355533170048272,0.405,0.0,0.6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.6,2.9,0.8,0.3,0.6,0.9,0.0,0.0,1.1,1.6,0.385,0.476
2010-11,Regular,Sonny Weems,201603,59,17,42,1413.25,545.0,153.0,104.0,34.0,2.0,86.0,228.0,513.0,17.0,61.0,72.0,94.0,228.0,17.0,72.0,0,0,906.6,1.9958473600504936,0.4444,0.2787,0.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.2,2.6,1.8,0.6,0.0,1.5,1.0,0.3,1.2,1.6,0.288,0.72
2010-11,Regular,Spencer Hawes,201150,81,41,40,1718.3166666666666,584.0,465.0,121.0,29.0,71.0,97.0,264.0,568.0,9.0,37.0,47.0,88.0,264.0,9.0,47.0,7,0,1526.5,3.146408967834348,0.4648,0.2432,0.5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.2,5.7,1.5,0.4,0.9,1.2,0.5,0.1,0.6,1.1,0.506,0.988
2010-11,Regular,Stephen Curry,201939,74,33,41,2489.05,1373.0,286.0,432.0,109.0,20.0,226.0,505.0,1053.0,151.0,342.0,212.0,227.0,505.0,151.0,212.0,5,0,2525.2,6.48362303580606,0.4796,0.4415,0.9339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18.6,3.9,5.8,1.5,0.3,3.1,4.6,2.0,2.9,3.1,0.446,0.902
2010-11,Regular,Stephen Graham,101211,59,19,40,958.5166666666668,198.0,123.0,40.0,14.0,1.0,38.0,81.0,200.0,5.0,21.0,31.0,38.0,81.0,5.0,31.0,0,0,412.6,0.6539537142397753,0.405,0.2381,0.8158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.4,2.1,0.7,0.2,0.0,0.6,0.4,0.1,0.5,0.6,0.322,0.72
2010-11,Regular,Stephen Jackson,1536,67,30,37,2404.5,1240.0,304.0,241.0,80.0,28.0,209.0,435.0,1059.0,121.0,359.0,249.0,305.0,435.0,121.0,249.0,3,1,2081.3,5.157751575892291,0.4108,0.337,0.8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,18.5,4.5,3.6,1.2,0.4,3.1,5.4,1.8,3.7,4.6,0.448,0.817
2010-11,Regular,Steve Blake,2581,79,55,24,1581.2666666666669,319.0,156.0,170.0,40.0,3.0,73.0,110.0,306.0,73.0,193.0,26.0,30.0,110.0,73.0,26.0,0,0,817.2,1.7883599343084515,0.3595,0.3782,0.8667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.0,2.0,2.2,0.5,0.0,0.9,2.4,0.9,0.3,0.4,0.696,0.963
2010-11,Regular,Steve Nash,959,75,39,36,2496.833333333333,1106.0,260.0,855.0,48.0,4.0,265.0,399.0,811.0,81.0,205.0,227.0,249.0,399.0,81.0,227.0,41,0,2591.5,8.106272247233786,0.492,0.3951,0.9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14.7,3.5,11.4,0.6,0.1,3.5,2.7,1.1,3.0,3.3,0.52,0.915
2010-11,Regular,Steve Novak,200779,30,18,12,215.06666666666663,104.0,28.0,3.0,1.0,5.0,4.0,35.0,67.0,26.0,46.0,8.0,8.0,35.0,26.0,8.0,0,0,156.1,0.5002974805993076,0.5224,0.5652,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.5,0.9,0.1,0.0,0.2,0.1,1.5,0.9,0.3,0.3,0.6,0.366
2010-11,Regular,Sundiata Gaines,202178,24,9,15,300.6166666666667,111.0,38.0,42.0,16.0,1.0,27.0,42.0,105.0,9.0,38.0,18.0,36.0,42.0,9.0,18.0,0,0,243.6,0.3826846159912032,0.4,0.2368,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.6,1.6,1.8,0.7,0.0,1.1,1.6,0.4,0.8,1.5,0.375,0.293
2010-11,Regular,T.J. Ford,2551,41,17,24,773.1166666666667,223.0,81.0,141.0,35.0,8.0,63.0,91.0,236.0,6.0,32.0,35.0,48.0,91.0,6.0,35.0,0,0,597.7,1.2546434169129412,0.3856,0.1875,0.7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.4,2.0,3.4,0.9,0.2,1.5,0.8,0.1,0.9,1.2,0.415,0.5
2010-11,Regular,Taj Gibson,201959,80,60,20,1742.25,569.0,458.0,58.0,39.0,106.0,71.0,234.0,502.0,1.0,8.0,100.0,148.0,234.0,1.0,100.0,6,0,1569.6,3.14560136492095,0.4661,0.125,0.6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.1,5.7,0.7,0.5,1.3,0.9,0.1,0.0,1.2,1.8,0.75,0.976
2010-11,Regular,Tayshaun Prince,2419,78,29,49,2561.5666666666666,1098.0,329.0,215.0,30.0,41.0,82.0,473.0,1001.0,34.0,98.0,118.0,168.0,473.0,34.0,118.0,4,0,1946.3,5.442062278439006,0.4725,0.3469,0.7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14.1,4.2,2.8,0.4,0.5,1.1,1.3,0.4,1.5,2.2,0.372,0.951
2010-11,Regular,Terrence Williams,201944,21,7,14,290.05,106.0,51.0,38.0,9.0,0.0,33.0,43.0,115.0,6.0,22.0,14.0,21.0,43.0,6.0,14.0,0,0,218.2,0.3919203726412562,0.3739,0.2727,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.0,2.4,1.8,0.4,0.0,1.6,1.0,0.3,0.7,1.0,0.333,0.256
2010-11,Regular,Thabo Sefolosha,200757,79,53,26,2049.2,401.0,346.0,111.0,97.0,38.0,55.0,157.0,333.0,28.0,102.0,59.0,79.0,157.0,28.0,59.0,2,0,1332.7,3.042746795076962,0.4715,0.2745,0.7468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.1,4.4,1.4,1.2,0.5,0.7,1.3,0.4,0.7,1.0,0.671,0.963
2010-11,Regular,Thaddeus Young,201152,82,41,41,2134.866666666667,1045.0,434.0,82.0,90.0,26.0,99.0,458.0,847.0,6.0,22.0,123.0,174.0,458.0,6.0,123.0,2,0,1937.8,5.124815410023692,0.5407,0.2727,0.7069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,12.7,5.3,1.0,1.1,0.3,1.2,0.3,0.1,1.5,2.1,0.5,1.0
2010-11,Regular,Theo Ratliff,689,10,10,0,70.5,2.0,13.0,3.0,2.0,5.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0,40.1,0.0109390931638592,0.1667,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.2,1.3,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.2,1.0,0.122
2010-11,Regular,Tiago Splitter,201168,60,43,17,738.05,278.0,201.0,26.0,29.0,17.0,32.0,101.0,191.0,0.0,1.0,76.0,140.0,101.0,0.0,76.0,1,0,664.2,1.284221714736108,0.5288,0.0,0.5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,4.6,3.4,0.4,0.5,0.3,0.5,0.0,0.0,1.3,2.3,0.717,0.732
2010-11,Regular,Tim Duncan,1495,76,60,16,2156.25,1022.0,678.0,203.0,50.0,146.0,122.0,419.0,838.0,0.0,4.0,184.0,257.0,419.0,0.0,184.0,27,1,2606.1,7.051949956874556,0.5,0.0,0.716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,13.4,8.9,2.7,0.7,1.9,1.6,0.1,0.0,2.4,3.4,0.789,0.927
2010-11,Regular,Timofey Mozgov,202389,45,27,18,524.1,163.0,121.0,15.0,15.0,25.0,35.0,63.0,133.0,0.0,0.0,37.0,52.0,63.0,0.0,37.0,1,0,415.7,0.559438902172704,0.4737,,0.7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,3.6,2.7,0.3,0.3,0.6,0.8,0.0,0.0,0.8,1.2,0.6,0.549
2010-11,Regular,Toney Douglas,201962,81,41,40,1971.1,856.0,244.0,244.0,89.0,4.0,89.0,314.0,755.0,143.0,383.0,85.0,107.0,314.0,143.0,85.0,3,0,1704.8,3.776930713960284,0.4159,0.3734,0.7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.6,3.0,3.0,1.1,0.0,1.1,4.7,1.8,1.0,1.3,0.506,0.988
2010-11,Regular,Tony Allen,2754,72,40,32,1494.35,643.0,193.0,104.0,129.0,44.0,86.0,251.0,492.0,4.0,23.0,137.0,182.0,251.0,4.0,137.0,1,0,1463.6,3.2425643057365128,0.5102,0.1739,0.7527,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,8.9,2.7,1.4,1.8,0.6,1.2,0.3,0.1,1.9,2.5,0.556,0.878
2010-11,Regular,Tony Battie,1499,38,14,24,377.01666666666665,100.0,99.0,12.0,5.0,15.0,12.0,45.0,96.0,2.0,3.0,8.0,14.0,45.0,2.0,8.0,0,0,284.8,0.5204235512837927,0.4688,0.6667,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2.6,2.6,0.3,0.1,0.4,0.3,0.1,0.1,0.2,0.4,0.368,0.463
2010-11,Regular,Tony Parker,2225,78,60,18,2527.7,1368.0,238.0,513.0,90.0,3.0,200.0,555.0,1069.0,25.0,70.0,233.0,303.0,555.0,25.0,233.0,9,0,2502.1,7.363830823918525,0.5192,0.3571,0.769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,17.5,3.1,6.6,1.2,0.0,2.6,0.9,0.3,3.0,3.9,0.769,0.951
2010-11,Regular,Tracy McGrady,1503,72,25,47,1685.5333333333333,574.0,251.0,252.0,66.0,34.0,102.0,227.0,514.0,30.0,88.0,90.0,129.0,227.0,30.0,90.0,3,0,1451.2,3.630940550382885,0.4416,0.3409,0.6977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,3.5,3.5,0.9,0.5,1.4,1.2,0.4,1.2,1.8,0.347,0.878
2010-11,Regular,Travis Outlaw,2566,82,24,58,2357.733333333333,756.0,325.0,84.0,34.0,36.0,71.0,274.0,731.0,76.0,252.0,132.0,171.0,274.0,76.0,132.0,0,0,1411.0,3.0435665467254296,0.3748,0.3016,0.7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,9.2,4.0,1.0,0.4,0.4,0.9,3.1,0.9,1.6,2.1,0.293,1.0
2010-11,Regular,Trevor Ariza,2772,75,43,32,2599.9,826.0,408.0,162.0,120.0,31.0,118.0,303.0,762.0,82.0,271.0,138.0,197.0,303.0,82.0,138.0,3,0,1893.6,4.356465927279463,0.3976,0.3026,0.7005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,5.4,2.2,1.6,0.4,1.6,3.6,1.1,1.8,2.6,0.573,0.915
2010-11,Regular,Trevor Booker,202344,65,15,50,1063.15,346.0,251.0,35.0,29.0,42.0,38.0,139.0,253.0,0.0,1.0,68.0,101.0,139.0,0.0,68.0,5,0,874.7,2.0223898069201365,0.5494,0.0,0.6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,5.3,3.9,0.5,0.4,0.6,0.6,0.0,0.0,1.0,1.6,0.231,0.793
2010-11,Regular,Trey Johnson,201234,8,3,5,94.36666666666666,34.0,7.0,11.0,1.0,1.0,5.0,12.0,33.0,1.0,3.0,9.0,10.0,12.0,1.0,9.0,0,0,59.9,0.0844304411450991,0.3636,0.3333,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,4.2,0.9,1.4,0.1,0.1,0.6,0.4,0.1,1.1,1.2,0.375,0.098
2010-11,Regular,Troy Murphy,2211,35,13,22,465.9333333333333,109.0,113.0,23.0,15.0,3.0,20.0,42.0,114.0,5.0,33.0,20.0,30.0,42.0,5.0,20.0,0,0,313.1,0.7421434158283234,0.3684,0.1515,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.1,3.2,0.7,0.4,0.1,0.6,0.9,0.1,0.6,0.9,0.371,0.427
2010-11,Regular,Ty Lawson,201951,80,49,31,2102.7,933.0,209.0,377.0,80.0,4.0,137.0,346.0,688.0,69.0,171.0,172.0,225.0,346.0,69.0,172.0,4,0,1864.3,4.936064459753777,0.5029,0.4035,0.7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.7,2.6,4.7,1.0,0.0,1.7,2.1,0.9,2.2,2.8,0.612,0.976
2010-11,Regular,Tyler Hansbrough,201946,70,34,36,1535.4,767.0,366.0,41.0,37.0,15.0,76.0,285.0,613.0,0.0,2.0,197.0,253.0,285.0,0.0,197.0,7,0,1347.7,3.260576858867172,0.4649,0.0,0.7787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,11.0,5.2,0.6,0.5,0.2,1.1,0.0,0.0,2.8,3.6,0.486,0.854
2010-11,Regular,Tyreke Evans,201936,57,18,39,2107.116666666667,1012.0,275.0,319.0,85.0,30.0,184.0,382.0,933.0,43.0,148.0,205.0,266.0,382.0,43.0,205.0,6,0,1981.5,4.717221862899349,0.4094,0.2905,0.7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,17.8,4.8,5.6,1.5,0.5,3.2,2.6,0.8,3.6,4.7,0.316,0.695
2010-11,Regular,Tyrus Thomas,200748,41,18,23,861.0666666666666,419.0,224.0,29.0,30.0,66.0,65.0,156.0,331.0,0.0,3.0,107.0,136.0,156.0,0.0,107.0,4,0,954.3,2.003112551924803,0.4713,0.0,0.7868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.2,5.5,0.7,0.7,1.6,1.6,0.1,0.0,2.6,3.3,0.439,0.5
2010-11,Regular,Tyson Chandler,2199,74,54,20,2058.5333333333333,748.0,692.0,32.0,36.0,80.0,88.0,266.0,407.0,0.0,0.0,216.0,295.0,266.0,0.0,216.0,18,0,1886.4,5.400115330975177,0.6536,,0.7322,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False,10.1,9.4,0.4,0.5,1.1,1.2,0.0,0.0,2.9,4.0,0.73,0.902
2010-11,Regular,Udonis Haslem,2617,13,8,5,344.93333333333334,104.0,106.0,6.0,7.0,3.0,14.0,44.0,86.0,0.0,0.0,16.0,20.0,44.0,0.0,16.0,4,0,256.2,0.7326065367066047,0.5116,,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.0,8.2,0.5,0.5,0.2,1.1,0.0,0.0,1.2,1.5,0.615,0.159
2010-11,Regular,Vince Carter,1713,73,38,35,2051.583333333333,1022.0,275.0,146.0,67.0,20.0,90.0,389.0,891.0,116.0,321.0,128.0,173.0,389.0,116.0,128.0,2,0,1742.0,4.022482607968691,0.4366,0.3614,0.7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,14.0,3.8,2.0,0.9,0.3,1.2,4.4,1.6,1.8,2.4,0.521,0.89
2010-11,Regular,Vladimir Radmanovic,2209,74,32,42,1169.2166666666667,374.0,212.0,79.0,44.0,44.0,57.0,137.0,318.0,70.0,173.0,30.0,34.0,137.0,70.0,30.0,0,0,953.9,1.6434874492620106,0.4308,0.4046,0.8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.1,2.9,1.1,0.6,0.6,0.8,2.3,0.9,0.4,0.5,0.432,0.902
2010-11,Regular,Von Wafer,101144,58,45,13,552.5333333333333,184.0,49.0,35.0,18.0,5.0,20.0,67.0,159.0,18.0,67.0,32.0,38.0,67.0,18.0,32.0,0,0,344.3,0.8626639631161124,0.4214,0.2687,0.8421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3.2,0.8,0.6,0.3,0.1,0.3,1.2,0.3,0.6,0.7,0.776,0.707
2010-11,Regular,Wayne Ellington,201961,62,14,48,1181.2666666666669,410.0,108.0,72.0,28.0,3.0,53.0,160.0,397.0,48.0,121.0,42.0,53.0,160.0,48.0,42.0,0,0,687.6,1.3191078556052196,0.403,0.3967,0.7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,6.6,1.7,1.2,0.5,0.0,0.9,2.0,0.8,0.7,0.9,0.226,0.756
2010-11,Regular,Wesley Johnson,202325,79,17,62,2069.333333333333,709.0,240.0,148.0,58.0,54.0,95.0,271.0,682.0,103.0,289.0,64.0,92.0,271.0,103.0,64.0,0,0,1460.0,2.529393137835406,0.3974,0.3564,0.6957,0,0,0,0,0,0,0,2,0,0,0,0,0,0,True,9.0,3.0,1.9,0.7,0.7,1.2,3.7,1.3,0.8,1.2,0.215,0.963
2010-11,Regular,Wesley Matthews,202083,82,48,34,2758.4666666666667,1300.0,258.0,164.0,102.0,9.0,138.0,440.0,979.0,154.0,378.0,266.0,315.0,440.0,154.0,266.0,1,0,2050.6,5.62154789010341,0.4494,0.4074,0.8444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15.9,3.1,2.0,1.2,0.1,1.7,4.6,1.9,3.2,3.8,0.585,1.0
2010-11,Regular,Will Bynum,101198,61,23,38,1125.1833333333334,482.0,74.0,195.0,52.0,4.0,83.0,182.0,406.0,16.0,50.0,102.0,122.0,182.0,16.0,102.0,0,0,948.3,2.0395252082427167,0.4483,0.32,0.8361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,7.9,1.2,3.2,0.9,0.1,1.4,0.8,0.3,1.7,2.0,0.377,0.744
2010-11,Regular,Willie Green,2584,77,44,33,1673.9333333333334,672.0,161.0,74.0,36.0,13.0,67.0,270.0,609.0,54.0,155.0,78.0,100.0,270.0,54.0,78.0,0,0,1056.2,2.256602197969658,0.4433,0.3484,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,8.7,2.1,1.0,0.5,0.2,0.9,2.0,0.7,1.0,1.3,0.571,0.939
2010-11,Regular,Willie Warren,202378,19,5,14,133.8,37.0,12.0,27.0,6.0,0.0,8.0,13.0,35.0,5.0,15.0,6.0,8.0,13.0,5.0,6.0,0,0,101.9,0.2001500520483566,0.3714,0.3333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1.9,0.6,1.4,0.3,0.0,0.4,0.8,0.3,0.3,0.4,0.263,0.232
2010-11,Regular,Wilson Chandler,201163,72,41,31,2400.4333333333334,1100.0,408.0,120.0,48.0,94.0,104.0,429.0,953.0,112.0,320.0,130.0,161.0,429.0,112.0,130.0,6,0,2091.6,4.662217320874569,0.4502,0.35,0.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,15.3,5.7,1.7,0.7,1.3,1.4,4.4,1.6,1.8,2.2,0.569,0.878
2010-11,Regular,Xavier Henry,202333,38,19,19,527.4833333333333,165.0,37.0,18.0,11.0,3.0,13.0,65.0,160.0,2.0,17.0,33.0,52.0,65.0,2.0,33.0,0,0,265.4,0.2899075213965013,0.4062,0.1176,0.6346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,4.3,1.0,0.5,0.3,0.1,0.3,0.4,0.1,0.9,1.4,0.5,0.463
2010-11,Regular,Yao Ming,2397,5,1,4,90.51666666666668,51.0,27.0,4.0,0.0,8.0,7.0,18.0,37.0,0.0,0.0,15.0,16.0,18.0,0.0,15.0,0,0,106.4,0.2724405140925247,0.4865,,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,10.2,5.4,0.8,0.0,1.6,1.4,0.0,0.0,3.0,3.2,0.2,0.061
2010-11,Regular,Yi Jianlian,201146,63,17,46,1111.85,355.0,248.0,25.0,27.0,32.0,51.0,145.0,347.0,3.0,13.0,62.0,91.0,145.0,3.0,62.0,3,0,816.1,1.3848657608445631,0.4179,0.2308,0.6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5.6,3.9,0.4,0.4,0.5,0.8,0.2,0.0,1.0,1.4,0.27,0.768
2010-11,Regular,Zabian Dowdell,202220,24,14,10,291.71666666666664,121.0,20.0,51.0,20.0,2.0,29.0,51.0,125.0,3.0,10.0,16.0,17.0,51.0,3.0,16.0,0,0,258.5,0.4485625677325607,0.408,0.3,0.9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,5.0,0.8,2.1,0.8,0.1,1.2,0.4,0.1,0.7,0.7,0.583,0.293
